scanID,Status,Frame0,Frame1,Frame2,Frame3,Frame4,Frame5,Frame6,Frame7,Frame8,Frame9,Frame10,Frame11,Frame12,Frame13,Frame14,Frame15,3dPose,Subset,npIndex
f34d53ab1ffdf510f8fad55a58e8d739,,,,,,,,,,,,,,,,,,,train,1184.0
8c49540486913f57c2c543a563d9b9a7,,,,,,,,,,,,,,,,,,,train,662.0
b5e939544ba62b3fa247469a122067fe,,,,,,,,,,,,,,,,,,,train,878.0
c8fe5162c81b7bc66e802d9ff0bba914,,,,,,,,,,,,,,,,,,,train,976.0
7bbcd6e1ed39753fe36adab9599be637,,,,,,,,,,,,,,,,,,,train,561.0
d6a3e98ee94155c515dc591256b3b8a6,,,,,,,,,,,,,,,,,,,train,1043.0
da0fb27c406b931e7199c5d087f8ef82,,,,,,,,,,,,,,,,,,,train,1064.0
8eebb6632b702f343740a17a242d9aaa,,,,,,,,,,,,,,,,,,,train,681.0
c827c2c1c047692cd123b4b5c743a303,,,,,,,,,,,,,,,,,,,train,972.0
ef8f036e4f9a914758e7216ec7ee71ea,,,,,,,,,,,,,,,,,,,train,1169.0
12ed0db15024397106482c4983ad2d92,,,,,,,,,,,,,,,,,,,train,79.0
b8c2ba8e0d4817153827fe65c426445e,,,,,,,,,,,,,,,,,,,train,894.0
b1725ff29a2c90c25a29637a87de20d0,,,,,,,,,,,,,,,,,,,train,850.0
db0cdcca2a5a5cdeca7e1d107ce51eb2,,,,,,,,,,,,,,,,,,,train,1066.0
9ef34cc0a2d91277b0b959091fca98e8,,,,,,,,,,,,,,,,,,,train,757.0
929f132e5175bf5f72ab51a2f0fb60d9,,,,,,,,,,,,,,,,,,,train,700.0
d1e4deab23dd3e9fedacd71f8f4f4ae8,,,,,,,,,,,,,,,,,,,train,1025.0
cf40b637efa6ec70e7281dedbfdcc1c4,,,,,,,,,,,,,,,,,,,train,1014.0
8ff23c0d13a4bc785fab433979b8621a,,,,,,,,,,,,,,,,,,,train,687.0
b76364df4541dd653d08fef07f13dcca,,,,,,,,,,,,,,,,,,,train,884.0
44ac0d2d076928590d80acfda3871de8,,,,,,,,,,,,,,,,,,,train,302.0
cc9df85ad3f810f32450be5afcbaa019,,,,,,,,,,,,,,,,,,,train,997.0
50c146d2bef02ff453f63104968bd456,,,,,,,,,,,,,,,,,,,train,362.0
d944987cac5e24d5de1e3b1f8c83963b,,,,,,,,,,,,,,,,,,,train,1059.0
674a33b5051197c820f44d9b7e441dd7,,,,,,,,,,,,,,,,,,,train,466.0
f952090eaf6f6e1ebd502f0ce029e862,,,,,,,,,,,,,,,,,,,train,1213.0
eb358f0ab6a6175f8a9617f1e5530d6d,,,,,,,,,,,,,,,,,,,train,1145.0
4c62a5d32ab40d1d55499dfd0dfc1e7a,,,,,,,,,,,,,,,,,,,train,342.0
cb93881f3f50ce23eab58068ede3e8e4,,,,,,,,,,,,,,,,,,,train,992.0
92e5a0880b1ebc673f99ba08b24a0a3b,,,,,,,,,,,,,,,,,,,train,701.0
8085d6bf5256a67fd53b545dbb53caf4,,,,,,,,,,,,,,,,,,,train,575.0
53df70de2333dcee8dd36d9f51b04604,,,,,,,,,,,,,,,,,,,train,371.0
4c2643b020ee1da6b95302657c243f87,,,,,,,,,,,,,,,,,,,train,340.0
850bdf173b945a57f05d3396d40e0e31,,,,,,,,,,,,,,,,,,,train,615.0
a9e278695867fbc8033a4c7b0f098390,,,,,,,,,,,,,,,,,,,train,813.0
1784b1d51fdfb02d8ba0686255287e76,,,,,,,,,,,,,,,,,,,train,106.0
173b462364f19245aa90eca00b963d13,,,,,,,,,,,,,,,,,,,train,105.0
45cd53f9ee0ba8fef7b16b5aa061f960,,,,,,,,,,,,,,,,,,,train,309.0
96995c6ae059ed14484e8fca056ae2b9,,,,,,,,,,,,,,,,,,,train,716.0
87d5cdc85a4a22b73584c91049dae5f1,,,,,,,,,,,,,,,,,,,train,631.0
1d6744a9a8d2ae7914a1413b5eb47274,,,,,,,,,,,,,,,,,,,train,135.0
f7a768df99f624a0784950a2f7a965e0,,,,,,,,,,,,,,,,,,,train,1207.0
59e1a37e8d6ec1e58343e771edacfd39,,,,,,,,,,,,,,,,,,,train,400.0
8ae7925ff082e37b2b705071dae57db8,,,,,,,,,,,,,,,,,,,train,651.0
4dc021b542c8aff166ce501ac11c9d5f,,,,,,,,,,,,,,,,,,,train,350.0
7b47e17a89dc465f3882aa2a14299bf5,,,,,,,,,,,,,,,,,,,train,558.0
1a9fab80d9712972c7381efd891b4688,,,,,,,,,,,,,,,,,,,train,121.0
58fddc257070d9214a0e2553c6208fce,,,,,,,,,,,,,,,,,,,train,395.0
67baf44d40c4572e575959cf02166ab7,,,,,,,,,,,,,,,,,,,train,469.0
9e7c86d16280bb38e9b508feb78406d9,,,,,,,,,,,,,,,,,,,train,755.0
3cc3464e8cb309a47b799aa510b3fa3f,,,,,,,,,,,,,,,,,,,train,264.0
86753997b29547ca352db8a3c35b0749,,,,,,,,,,,,,,,,,,,train,622.0
f58f9f63785b5e7c996cacab2e1f582f,,,,,,,,,,,,,,,,,,,train,1196.0
282fe959037fa4b3fabdfe2d533d95da,,,,,,,,,,,,,,,,,,,train,179.0
6978eddfc19dde3a23059223b5ed3de8,,,,,,,,,,,,,,,,,,,train,480.0
db73cda1eecf5c53168b9e60dbfe4600,,,,,,,,,,,,,,,,,,,train,1068.0
e48b103b2d8bedb994c0ce62e15d1662,,,,,,,,,,,,,,,,,,,train,1115.0
f622c832f7f95f06395e965086f7a519,,,,,,,,,,,,,,,,,,,train,1200.0
742084dcbc9f5d7dd863fb37a4be057a,,,,,,,,,,,,,,,,,,,train,528.0
6b192462e65174d0cbffe3a0bbeb2550,,,,,,,,,,,,,,,,,,,train,486.0
13c13b32a6f3818169394c16eae3ea52,,,,,,,,,,,,,,,,,,,train,85.0
75ace1c32914afc4278217b1f5f4fb68,,,,,,,,,,,,,,,,,,,train,533.0
b843173e673f0ebb626954d15da78213,,,,,,,,,,,,,,,,,,,train,893.0
7bb158b00d92f120b8cd17063686ac4d,,,,,,,,,,,,,,,,,,,train,560.0
0e08d031fc411f9679c7520e6f8ab4eb,,,,,,,,,,,,,,,,,,,train,56.0
c3d54c36c58191f926b41744883cc050,,,,,,,,,,,,,,,,,,,train,949.0
832ea189a29a25ec10731796599231ba,,,,,,,,,,,,,,,,,,,train,598.0
4fe9b79223f6a76965ec9a0dc366f467,,,,,,,,,,,,,,,,,,,train,361.0
e36ec0125714375592191df6eac2517c,,,,,,,,,,,,,,,,,,,train,1107.0
e478268bf41b2fce4235e0638195d049,,,,,,,,,,,,,,,,,,,train,1113.0
4145cfa8001fe6b6cae5c52704aee79a,,,,,,,,,,,,,,,,,,,train,285.0
155beac1a973b386fcc80b73a58fb920,,,,,,,,,,,,,,,,,,,train,89.0
8ef460e13de465fc4c3c12292be62904,,,,,,,,,,,,,,,,,,,train,682.0
91a2dc6914a97c22bda2cc9293bb1553,,,,,,,,,,,,,,,,,,,train,696.0
ba118ce7d22091de6461a30771d67c9b,,,,,,,,,,,,,,,,,,,train,901.0
a8fd522b1edc199f8b3ed7db53f79a1b,,,,,,,,,,,,,,,,,,,train,809.0
6017c62da21f2efd98a7f4d49470fc7e,,,,,,,,,,,,,,,,,,,train,434.0
ee8d1a36137b0ce67bc81892f401b16a,,,,,,,,,,,,,,,,,,,train,1163.0
b7eb90b7502b65755b0b063f94c8b428,,,,,,,,,,,,,,,,,,,train,888.0
245c4b250587a89bd1bba854cc20a558,,,,,,,,,,,,,,,,,,,train,158.0
76187ea862405caf22ce4626a0865d7e,,,,,,,,,,,,,,,,,,,train,534.0
0367394485447c1c3485359ba71f52cb,,,,,,,,,,,,,,,,,,,train,10.0
9328978aa4a4e8ef65d1fbe6fa87b5c4,,,,,,,,,,,,,,,,,,,train,703.0
84500d50c50b18be85decfe6751017c7,,,,,,,,,,,,,,,,,,,train,607.0
ae783a8040b1c8c0e729e787097e4113,,,,,,,,,,,,,,,,,,,train,839.0
8c9996e3af3394e87179bf2b29e2400a,,,,,,,,,,,,,,,,,,,train,667.0
1a16e86053cf2c5ef6be13c77d167b21,,,,,,,,,,,,,,,,,,,train,119.0
820369c338b13fb286e67626549c2d31,,,,,,,,,,,,,,,,,,,train,585.0
71a28dc56c2039c74eba50a79831bfee,,,,,,,,,,,,,,,,,,,train,518.0
555446f7d937a7e5ecc22bf1e6e9e045,,,,,,,,,,,,,,,,,,,train,376.0
239ca19250385147d033bd627592c582,,,,,,,,,,,,,,,,,,,train,152.0
d0827541db38dafa0b462b70e2f5008f,,,,,,,,,,,,,,,,,,,train,1018.0
453a48a20387cc1a0e19b6147a48ff69,,,,,,,,,,,,,,,,,,,train,306.0
0fdad88d401b09d417ffbc490640d9e2,,,,,,,,,,,,,,,,,,,train,65.0
683a57ebe422fa68ab0065cfd020baa3,,,,,,,,,,,,,,,,,,,train,472.0
4d09ae2cb8b4841f93b256e1af2212e2,,,,,,,,,,,,,,,,,,,train,346.0
5e20b35d769f8f6b8cb8595ed682bc45,,,,,,,,,,,,,,,,,,,train,426.0
41ed36bdc93a2ff5519c76f263ab1a88,,,,,,,,,,,,,,,,,,,train,290.0
dcb8721ca9aca86afc1d7db6d3ff8ff3,,,,,,,,,,,,,,,,,,,train,1076.0
9acef7341c7044612dac2f2fc6c65af7,,,,,,,,,,,,,,,,,,,train,737.0
e662ba904372b62421ec25027faea21d,,,,,,,,,,,,,,,,,,,train,1124.0
0322661ef29f9c81af295cf40f758469,,,,,,,,,,,,,,,,,,,train,9.0
0c64d2701479ab8733a412187338da75,,,,,,,,,,,,,,,,,,,train,49.0
df788b51010c6de82fd1a3ff755ddf31,,,,,,,,,,,,,,,,,,,train,1083.0
366f12873367fcf4af617151a5f6daf5,,,,,,,,,,,,,,,,,,,train,237.0
8e1a7e8d24934e36e160985f32a8916b,,,,,,,,,,,,,,,,,,,train,676.0
3a91793165eba55b979b47b47ce514e8,,,,,,,,,,,,,,,,,,,train,257.0
cd37400d816ef77983bd89b9498295c6,,,,,,,,,,,,,,,,,,,train,1001.0
249092cc1775fabcb79ba439ba974759,,,,,,,,,,,,,,,,,,,train,160.0
c2a5e9df7026435413fe3cad6a10f864,,,,,,,,,,,,,,,,,,,train,943.0
2e10c4116a1ac35a6d800eccbf81a719,,,,,,,,,,,,,,,,,,,train,203.0
cacfa860535483105878de52e99e38d6,,,,,,,,,,,,,,,,,,,train,986.0
c45c5ab8790cd62ab4c2e9e988076c9e,,,,,,,,,,,,,,,,,,,train,954.0
edfaf43f833e92abb754d6e37b6bb2e9,,,,,,,,,,,,,,,,,,,train,1159.0
d1d047ac744fed00463c1facc416f665,,,,,,,,,,,,,,,,,,,train,1023.0
829295cbd850d4b74bdd9a3dfc539ba3,,,,,,,,,,,,,,,,,,,train,592.0
43cf968c576544285cf11fb7f6c7b676,,,,,,,,,,,,,,,,,,,train,300.0
433d90f22cd87cb66139d491f753470f,,,,,,,,,,,,,,,,,,,train,296.0
b6be255a9f7d17046a5b8fe7bba7534b,,,,,,,,,,,,,,,,,,,train,880.0
c06f4e908b480158ce18579657ea4f55,,,,,,,,,,,,,,,,,,,train,933.0
c8956b572518b4617b522675a4cb799e,,,,,,,,,,,,,,,,,,,train,975.0
d73f48c83070cd90ea0c024b93951979,,,,,,,,,,,,,,,,,,,train,1048.0
bb94fb40711ac12417a7a3c497ec1830,,,,,,,,,,,,,,,,,,,train,909.0
87355c6d2c2b21543bbc8e9d0c3c6a87,,,,,,,,,,,,,,,,,,,train,628.0
5aba3b7521c47aea6e2d06d80fe624b7,,,,,,,,,,,,,,,,,,,train,405.0
a3212426b8ff01a3329611f8309743ac,,,,,,,,,,,,,,,,,,,train,784.0
6358734af8e371d38552d5dcda0d4be2,,,,,,,,,,,,,,,,,,,train,448.0
826b3b5eb25ddd6f7d2aed1e531e69b9,,,,,,,,,,,,,,,,,,,train,590.0
d3c7a5babbd6ce7242b61c3e28fa4d5a,,,,,,,,,,,,,,,,,,,train,1034.0
b5ba0c5a7e2e03c8e1a56e1dab8d4d87,,,,,,,,,,,,,,,,,,,train,877.0
a108a89546afda5aa63261a4362ce3b6,,,,,,,,,,,,,,,,,,,train,768.0
d4dbacc73cb25d591169639bfd42a12a,,,,,,,,,,,,,,,,,,,train,1037.0
6618ef06b486d4c0c94985ad17cc9c6c,,,,,,,,,,,,,,,,,,,train,459.0
1beb3744a2da2da340ef7b7f2b793e32,,,,,,,,,,,,,,,,,,,train,127.0
7d430359b167f0aec96ad26aa8f59c4d,,,,,,,,,,,,,,,,,,,train,566.0
b02f6791d2b027a042de141562fc345a,,,,,,,,,,,,,,,,,,,train,846.0
182b45858c9216006a1056d004c55215,,,,,,,,,,,,,,,,,,,train,108.0
fa0eddae7fa3969578d8216fe1840e4c,,,,,,,,,,,,,,,,,,,train,1216.0
38fc68a6f96f24396d7ad4ebf53b7197,,,,,,,,,,,,,,,,,,,train,247.0
9d1def1a8d97c7a93e01679356ad7f9a,,,,,,,,,,,,,,,,,,,train,747.0
9769f66a55c9e31932acdc18ba5ce4d9,,,,,,,,,,,,,,,,,,,train,720.0
499aa07eb418b3d46209d5f937d45d67,,,,,,,,,,,,,,,,,,,train,329.0
8a902f4a44a8c7d67e0ab012474ba00d,,,,,,,,,,,,,,,,,,,train,648.0
76a01e339a2d8833d072ba4181409f28,,,,,,,,,,,,,,,,,,,train,537.0
8b61568d035315711602a4452864994b,,,,,,,,,,,,,,,,,,,train,657.0
35fcc4eea20865907dd58ad98684d52b,,,,,,,,,,,,,,,,,,,train,235.0
858c9d6fb2645aac8273e61c379cfa06,,,,,,,,,,,,,,,,,,,train,617.0
e0a5b7b83316cf6dfce4a17304a84651,,,,,,,,,,,,,,,,,,,train,1089.0
c49931af44be827b62a5ecc5d35fed54,,,,,,,,,,,,,,,,,,,train,955.0
9b56f27d41dc1fbd0e8d33a5bf5b6385,,,,,,,,,,,,,,,,,,,train,740.0
3e74faa099d15364bfaf4e8b4f537178,,,,,,,,,,,,,,,,,,,train,272.0
bff169bd46239ea36a17fe53807e8d37,,,,,,,,,,,,,,,,,,,train,931.0
53c9d8c270112c05d9906e4b492c067a,,,,,,,,,,,,,,,,,,,train,370.0
46b504b2e0160fa8332cffe1e8bfcaf7,,,,,,,,,,,,,,,,,,,train,312.0
7e9a86c3a8979ef95ccce2073552cad6,,,,,,,,,,,,,,,,,,,train,571.0
1a17ad2b79f88b7423fdc0e3b91b0270,,,,,,,,,,,,,,,,,,,train,120.0
fc6d48b478cc8feb4cf77770d884f64d,,,,,,,,,,,,,,,,,,,train,1233.0
6d28992a920aac772121436b64196682,,,,,,,,,,,,,,,,,,,train,497.0
c344ac3182d81aa35f6c7052d4614a00,,,,,,,,,,,,,,,,,,,train,945.0
c08b74aaf6dd76eaab4bb4f875f657e5,,,,,,,,,,,,,,,,,,,train,935.0
47e2a4a8e13ec7100f6af8cd839d1bb3,,,,,,,,,,,,,,,,,,,train,318.0
6169b4632782ed2700716df0be91a860,,,,,,,,,,,,,,,,,,,train,438.0
296915b4ab06ae914c1f853cc0b15761,,,,,,,,,,,,,,,,,,,train,186.0
84fa7e2bab404de5e5d513fda76cdf85,,,,,,,,,,,,,,,,,,,train,614.0
39e24e8b496687ae94ef38636d37f0a2,,,,,,,,,,,,,,,,,,,train,252.0
a23db1f11ff6a77cb5647f6f73195d96,,,,,,,,,,,,,,,,,,,train,776.0
a4be369fdc0ca58701632a63efff1a12,,,,,,,,,,,,,,,,,,,train,791.0
eb3e1410bfa1f034f6bed038684cfc29,,,,,,,,,,,,,,,,,,,train,1146.0
27069e6977eb7e0ccd913af254932e39,,,,,,,,,,,,,,,,,,,train,174.0
79d37690c6c91b1a4fc1ce3d2a34a345,,,,,,,,,,,,,,,,,,,train,552.0
cd39e774d22924b0afbfbb600464b2a8,,,,,,,,,,,,,,,,,,,train,1003.0
6d0e25601dc8d96e71c7323d1dec6903,,,,,,,,,,,,,,,,,,,train,495.0
47101ab882f74b44d325c4309f5a45da,,,,,,,,,,,,,,,,,,,train,314.0
c0712c48404f63f01968e912da03cbf4,,,,,,,,,,,,,,,,,,,train,934.0
4e952b0ef289e292f3fbf82b88538d49,,,,,,,,,,,,,,,,,,,train,355.0
4c9aeaf8e9fca94a138529a06e02f27a,,,,,,,,,,,,,,,,,,,train,343.0
d3baced17960bd174bac1fe5b048098c,,,,,,,,,,,,,,,,,,,train,1033.0
701383b75dcb508ae7310cbf944dc656,,,,,,,,,,,,,,,,,,,train,514.0
006ec59fa59dd80a64c85347eef810c7,,,,,,,,,,,,,,,,,,,train,3.0
15f3ca9983fea662b727676941b8d378,,,,,,,,,,,,,,,,,,,train,94.0
cd514daefb010f72720ab64b902d5369,,,,,,,,,,,,,,,,,,,train,1004.0
0748878870d90c426ee75d30aed5b024,,,,,,,,,,,,,,,,,,,train,25.0
158c596536e90a3edb3c84dbecc29420,,,,,,,,,,,,,,,,,,,train,91.0
1020e08af89e2f679f27b4630e55f798,,,,,,,,,,,,,,,,,,,train,67.0
c6702b583b79e8b12a2b2b2d13da9025,,,,,,,,,,,,,,,,,,,train,966.0
6d0e5b67cbfdb7be9fb6cb7cfbb2a061,,,,,,,,,,,,,,,,,,,train,496.0
4f4de7a837b9a6122571aa09cc6cda66,,,,,,,,,,,,,,,,,,,train,356.0
69d59a4f636cf8377a2d1d9d117d6310,,,,,,,,,,,,,,,,,,,train,483.0
47da5b8b67428fbdcfacdac9f77a8dfc,,,,,,,,,,,,,,,,,,,train,317.0
ab52f3a07e8d37a5b7120acc81258254,,,,,,,,,,,,,,,,,,,train,821.0
9ca34fb3b8349699ff3ed276166da619,,,,,,,,,,,,,,,,,,,train,743.0
cb4aad9898654da3b7a079837d452c7a,,,,,,,,,,,,,,,,,,,train,989.0
06726105fabadca043737601d06415a8,,,,,,,,,,,,,,,,,,,train,21.0
6efc41a030bd27eb70407184e427b165,,,,,,,,,,,,,,,,,,,train,509.0
366b47c7a8ccab2cd0e5834dde998765,,,,,,,,,,,,,,,,,,,train,236.0
2f5c066720d997f33453dc491141bc70,,,,,,,,,,,,,,,,,,,train,211.0
2f1365e07ea2b02fffb768c985278d11,,,,,,,,,,,,,,,,,,,train,209.0
f05041385764c64376615154799b3c16,,,,,,,,,,,,,,,,,,,train,1172.0
a3a93ad68965886804a615b30a429d58,,,,,,,,,,,,,,,,,,,train,789.0
11f9ae01877f6c0becf49c709eddb8cb,,,,,,,,,,,,,,,,,,,train,72.0
0a83698bce92a6824dcc37c1d7fc31f5,,,,,,,,,,,,,,,,,,,train,41.0
9886ca52c028745ac6639989b937c6e8,,,,,,,,,,,,,,,,,,,train,725.0
8b97c21cb5c37b82b97906be921b91a2,,,,,,,,,,,,,,,,,,,train,659.0
346fcb3b45278fd6c758442bb043659c,,,,,,,,,,,,,,,,,,,train,233.0
e63ff6ab8dad2270d3ee2fa5b50ff24f,,,,,,,,,,,,,,,,,,,train,1123.0
27f74a39f143310891c9d014382e02c4,,,,,,,,,,,,,,,,,,,train,177.0
a12bf9696012002170a96a9f7d18bd2d,,,,,,,,,,,,,,,,,,,train,770.0
e8f870bbb6da798e9c3977c23cef0042,,,,,,,,,,,,,,,,,,,train,1129.0
2716ff9ee1b31351e8f74c7373f96933,,,,,,,,,,,,,,,,,,,train,175.0
fae2676a3d4bd35b0b7088fad9f2e554,,,,,,,,,,,,,,,,,,,train,1221.0
3921e192b260902666bb7dde3b550f0d,,,,,,,,,,,,,,,,,,,train,249.0
a9279d73c52859e47cc73c73f4ebdec1,,,,,,,,,,,,,,,,,,,train,810.0
954152b4213467a3fc4f95e1c3d2d6f4,,,,,,,,,,,,,,,,,,,train,709.0
5ac9b630644efda24a7888b4905e422c,,,,,,,,,,,,,,,,,,,train,406.0
3f1c3df84fcc2a555d1a060ae1d24ed7,,,,,,,,,,,,,,,,,,,train,275.0
b9f49657be5a7c9da830c0ff75e497aa,,,,,,,,,,,,,,,,,,,train,900.0
9a5438dcefdd2e0d6d53b20960789e58,,,,,,,,,,,,,,,,,,,train,734.0
d4e959b95db5d6f991ca7360ace49e64,,,,,,,,,,,,,,,,,,,train,1038.0
56e941a33fe6ad11e9e2f44149acfc79,,,,,,,,,,,,,,,,,,,train,383.0
d6ec095961ce886b907a6861d02438a1,,,,,,,,,,,,,,,,,,,train,1046.0
d76dd63e78b1bcc7bc65dae1b9955a01,,,,,,,,,,,,,,,,,,,train,1049.0
a111dfcb997773172b76d41ed6594313,,,,,,,,,,,,,,,,,,,train,769.0
83b6701722a504d0af561ef76d7ae11f,,,,,,,,,,,,,,,,,,,train,600.0
ef65be68dc196d4024ad499a4efd03fa,,,,,,,,,,,,,,,,,,,train,1166.0
8266fe33ef4df80aa66ff25bb0713c64,,,,,,,,,,,,,,,,,,,train,589.0
82d9c305d2a2895c900f912f661a7464,,,,,,,,,,,,,,,,,,,train,595.0
55ec0ede20ade4d2ce2692fa225fa602,,,,,,,,,,,,,,,,,,,train,378.0
2b81524a1a36b6b91baf7c84dc16b29b,,,,,,,,,,,,,,,,,,,train,196.0
980e6abc1ddc8106a3b6a654e062862f,,,,,,,,,,,,,,,,,,,train,723.0
f5e3e0dc5c6f8b50cf858d6408fadd12,,,,,,,,,,,,,,,,,,,train,1198.0
fd23dddfcd06dcb4dacc1731a348b8cd,,,,,,,,,,,,,,,,,,,train,1237.0
5bb927814035ad7e26ced94126fbd4fe,,,,,,,,,,,,,,,,,,,train,412.0
4fe8088fd2a96d3d36e45600c75964a8,,,,,,,,,,,,,,,,,,,train,360.0
43d1a815858d7584eb6e0e84f8a1bf8b,,,,,,,,,,,,,,,,,,,train,301.0
b9046d064cda03420479d3ce03d8a938,,,,,,,,,,,,,,,,,,,train,896.0
5d6df35e4587f744cb39062fb56665ba,,,,,,,,,,,,,,,,,,,train,422.0
4fd76932d1c74eaca86f829cb6155c8a,,,,,,,,,,,,,,,,,,,train,359.0
68a9d05069d341a2b3da603a14c226a1,,,,,,,,,,,,,,,,,,,train,475.0
cf0ffd62e70adfd40f22e5b8ba15c8cc,,,,,,,,,,,,,,,,,,,train,1012.0
16e075a29f9eb01d0de6dedfd739a68e,,,,,,,,,,,,,,,,,,,train,100.0
44d0e116c3fd7fc8b023876e8ad60ea6,,,,,,,,,,,,,,,,,,,train,303.0
26d4eecc765375fb89e32aac4fd73bb2,,,,,,,,,,,,,,,,,,,train,172.0
88f0b9b5d9c5e775a247eacc2f2948fc,,,,,,,,,,,,,,,,,,,train,636.0
0e8287b2ff5645be6108e313cb1742ca,,,,,,,,,,,,,,,,,,,train,58.0
4b28d86db0cedb95323986f74e8fc894,,,,,,,,,,,,,,,,,,,train,336.0
9ce660b2af985ce5fbda9283dc90e2f9,,,,,,,,,,,,,,,,,,,train,745.0
1960477b8082bfc2c5347c7aa7017369,,,,,,,,,,,,,,,,,,,train,115.0
60b336c575c5f34d6f7ca074e799cc7d,,,,,,,,,,,,,,,,,,,train,435.0
00360f79fd6e02781457eda48f85da90,,,,,,,,,,,,,,,,,,,train,0.0
8cad214bfc98e58fb873130aa71c8503,,,,,,,,,,,,,,,,,,,train,668.0
037024e4a7122e10546ebc41859c6833,,,,,,,,,,,,,,,,,,,train,11.0
1e31ad799126d4dc9a7429ea750a1b1b,,,,,,,,,,,,,,,,,,,train,139.0
a3a8821d8046c9c267b74b6b0b419cf3,,,,,,,,,,,,,,,,,,,train,788.0
6f61d2cad1c76fe26858f94c38c07bfd,,,,,,,,,,,,,,,,,,,train,512.0
84e2375926811ef6ca836e2bd172997f,,,,,,,,,,,,,,,,,,,train,613.0
c63738fcb3d27d5f47d44da631a13255,,,,,,,,,,,,,,,,,,,train,965.0
c01531ebe640ca06a70dc4b0cd409db1,,,,,,,,,,,,,,,,,,,train,932.0
0c933b8ef1d435d48f55abde75e4757b,,,,,,,,,,,,,,,,,,,train,50.0
07a2f948ec404e8b729541d3c2702a69,,,,,,,,,,,,,,,,,,,train,28.0
2dbf7c7d0ad9984ff13bc4230b934e9f,,,,,,,,,,,,,,,,,,,train,201.0
3cea6aab4cdfd1913402c3d1b1eaf282,,,,,,,,,,,,,,,,,,,train,265.0
8ade614868e3c0deed9a7e5d30927810,,,,,,,,,,,,,,,,,,,train,650.0
4967db4034491b1f8f06e726781c7d1c,,,,,,,,,,,,,,,,,,,train,326.0
575dba4891fccac96986f3e881ff0393,,,,,,,,,,,,,,,,,,,train,385.0
c596c7d1c0cd5da0b35c9275ed9c1a58,,,,,,,,,,,,,,,,,,,train,961.0
ca14bc06817aded24e04b4aec73fe70f,,,,,,,,,,,,,,,,,,,train,980.0
a43f2d8671127b363c68a954d6ed4844,,,,,,,,,,,,,,,,,,,train,790.0
f5610c13360bc50bd938899b41004fb6,,,,,,,,,,,,,,,,,,,train,1195.0
04b32b70b4ab15cad85d43e3b5359239,,,,,,,,,,,,,,,,,,,train,15.0
c39ddfd0a16b20f0f9bfef16b50feaa5,,,,,,,,,,,,,,,,,,,train,948.0
b7076e8fa7af8ce574ccdb59f1c1c7b2,,,,,,,,,,,,,,,,,,,train,882.0
b6c2b509637bd5d1cf58bc0387265967,,,,,,,,,,,,,,,,,,,train,881.0
f0d8f82935f2c51431adf443e10616c6,,,,,,,,,,,,,,,,,,,train,1174.0
91f725a39e079522d39050cb1c5acc99,,,,,,,,,,,,,,,,,,,train,697.0
930ff2dc6bb915b186c38a453a16fc57,,,,,,,,,,,,,,,,,,,train,702.0
6c4acb4d8cc81e0ce4f18a3cb66a9791,,,,,,,,,,,,,,,,,,,train,491.0
e2727205665089f28cec8f2fe3bba381,,,,,,,,,,,,,,,,,,,train,1100.0
6ef1d9e73ace130c61ae0817282d2f3e,,,,,,,,,,,,,,,,,,,train,508.0
fac0f28db837e3ae9f965560718674c6,,,,,,,,,,,,,,,,,,,train,1220.0
8694613a993813b497573680e7a2ef04,,,,,,,,,,,,,,,,,,,train,623.0
f1d941b762254cc8ba9878c563ecfb4c,,,,,,,,,,,,,,,,,,,train,1181.0
c25859785ce48c8c8d7e1b4e19a6617b,,,,,,,,,,,,,,,,,,,train,942.0
ac98bf3d4d2baa4d5cf53fbf0259da44,,,,,,,,,,,,,,,,,,,train,826.0
b289358892bdd28e771956886a2654dc,,,,,,,,,,,,,,,,,,,train,855.0
26b9303a58996e740e54f67f3ec91fdd,,,,,,,,,,,,,,,,,,,train,171.0
038d648c2f29cb0f945c865be25e32e9,,,,,,,,,,,,,,,,,,,train,12.0
efcc0a2063eb1e9a101b57ad94345747,,,,,,,,,,,,,,,,,,,train,1170.0
395fcd388faa7855b9a91db4dcb7d99a,,,,,,,,,,,,,,,,,,,train,250.0
cd37891e5b1a753234d8e24dfdfbe650,,,,,,,,,,,,,,,,,,,train,1002.0
3eda71e0fd6f0c18c1fa43371c4212e4,,,,,,,,,,,,,,,,,,,train,274.0
401dc40c30b9206019d61c4ed625cfce,,,,,,,,,,,,,,,,,,,train,278.0
288e7f2df786c177ef34c92770cb7940,,,,,,,,,,,,,,,,,,,train,181.0
5b324aca7de42d0d435c0d7d73225782,,,,,,,,,,,,,,,,,,,train,410.0
4826cf5a1a8b1958ef4a9b00c941be58,,,,,,,,,,,,,,,,,,,train,319.0
e299540987bf5ccf60ec2f2562ff67b1,,,,,,,,,,,,,,,,,,,train,1101.0
f49798fea19cafb93d31109d7bfce948,,,,,,,,,,,,,,,,,,,train,1190.0
b26e79a465ebac796ceb022cb998c236,,,,,,,,,,,,,,,,,,,train,854.0
b80c0838036a9ee68a9ec6e82ba74094,,,,,,,,,,,,,,,,,,,train,891.0
e195068859c5847b028c905dd1ccb81d,,,,,,,,,,,,,,,,,,,train,1096.0
8a3a0461a76394d6d2ae82cc34cb11c5,,,,,,,,,,,,,,,,,,,train,645.0
